DeviceID;Timestamp;Temperature;GyroX;GyroY;GyroZ;AccelX;AccelY;AccelZ;Dist1;Dist2;Dist3;Err1;Err2;Err3
4.0;1753881466.985374;17.546875;-2.03;4.9;-481.88;-0.836554;-0.093208;0.087352;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753881466.990085;17.539062;-1.05;4.27;-488.18;-1.049932;-1.354444;0.127124;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753881466.994528;17.539062;-0.49;2.45;-534.03;-0.87596;-0.449082;-0.38369;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753881466.999199;17.539062;1.96;3.22;-500.78;-0.244244;-0.217526;0.413092;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753881467.003803;17.53411;3.76;11.11;-488.31;-0.082016;-0.116349;0.261566;0.0;7.7;5.8;0.0;0.3;-0.7
4.0;1753881467.008407;17.538432;-0.46;4.37;-514.77;-0.424006;-1.004969;0.425713;0.0;0.1;-1.0;0.0;-0.5;1.7
4.0;1753881467.013011;17.543266;1.54;2.16;-447.2;-0.530862;-0.162454;0.521937;0.0;-11.6;-5.1;0.0;-1.3;0.8
4.0;1753881467.017615;17.54471;1.8;10.03;-499.0;-0.02505;-0.843013;0.430891;0.0;-5.2;2.2;0.0;0.3;0.7
4.0;1753881467.02222;17.536781;1.58;5.75;-554.52;0.173634;-0.49872;0.127581;0.0;9.7;0.8;0.0;1.0;-1.1
4.0;1753881467.026824;17.536694;4.53;3.37;-545.83;-0.609602;-0.25742;0.292534;0.0;-5.4;-3.8;0.0;-0.6;0.1
4.0;1753881467.031428;17.525212;-0.78;12.13;-492.61;0.003202;-0.549678;0.369301;0.0;-9.9;-0.4;0.0;0.3;0.5
4.0;1753881467.036032;17.552053;0.66;-5.4;-500.73;-0.156978;-0.62391;0.514448;0.0;-21.2;1.3;0.0;0.7;-2.2
4.0;1753881467.040636;17.556451;1.33;2.64;-508.89;-0.445712;0.105854;0.295811;0.0;9.0;0.9;0.0;-0.7;0.9
4.0;1753881467.04524;17.525007;6.25;8.18;-506.72;-0.316618;-0.93267;0.368099;0.0;8.5;-4.2;0.0;-0.9;-0.7
4.0;1753881467.049844;17.524109;3.59;10.84;-439.6;-0.035183;-0.228479;0.280723;0.0;-3.2;-2.9;0.0;0.4;-1.8
4.0;1753881467.054448;17.545501;-0.58;0.36;-513.07;-0.514586;-0.674182;0.256916;0.0;-7.6;1.9;0.0;-0.6;1.3
4.0;1753881467.059052;17.525998;1.5;6.31;-524.72;-0.135387;0.060557;0.337517;0.0;7.9;-1.3;0.0;-0.8;1.2
4.0;1753881467.063656;17.539488;2.27;0.75;-532.09;-0.267208;-0.033246;0.595101;0.0;-10.3;2.8;0.0;-1.1;-0.7
4.0;1753881467.06826;17.544728;3.28;-0.01;-497.69;-0.054291;-0.539906;0.049362;0.0;-7.7;4.4;0.0;-0.9;-0.1
4.0;1753881467.072864;17.539991;3.43;-2.63;-524.4;-0.565043;-0.686245;0.296293;0.0;11.5;2.9;0.0;0.5;-1.0
4.0;1753881467.077469;17.542965;3.58;-0.02;-466.06;-0.415608;-0.273641;0.354346;0.0;-2.7;-2.4;0.0;0.1;-1.4
4.0;1753881467.082073;17.522188;2.49;-6.12;-485.07;-0.165006;-0.428507;-0.075275;0.0;-6.8;1.0;0.0;0.7;0.3
4.0;1753881467.086677;17.551782;3.7;-0.3;-459.85;-0.812145;-0.507295;0.018623;0.0;-11.8;-4.7;0.0;1.5;-0.8
